id,toxic
209,0.751960261534758
210,0.15672003452154365
211,0.4539152206368782
212,0.13137621540581612
213,0.140998649858119
214,0.19526160341991594
215,0.7900362114565906
216,0.8998826421017081
217,0.9985773401981844
218,0.6308995889994689
219,0.9977417326645384
220,0.199304736383267
221,0.2796098367097577
222,0.5699712788010112
223,0.6238560634817245
224,0.17942959241255768
225,0.8931082723257815
226,0.12165755545307816
227,0.7301533461027918
228,0.25755176323336026
229,0.45675584826103754
230,0.4030377894140172
231,0.24285684377921818
232,0.9881650042020153
233,0.6706847301747969
234,0.7054826242159276
235,0.18495175948926143
236,0.6696460077879443
237,0.4667132338119152
238,0.807956946499178
239,0.5615308111649228
240,0.16433500914043078
241,0.2756620990512054
242,0.13472483047533323
243,0.11167332784496953
244,0.6015318406066075
245,0.16310656624654918
246,0.12441715541222755
247,0.1665257048556758
248,0.7545242841811335
249,0.9598626309373677
250,0.1608174551735448
251,0.9948094286117606
252,0.949078189184828
253,0.1283677895956227
254,0.17327125571342927
255,0.13624986452021026
256,0.15580170766765544
257,0.14154511851628487
258,0.6527805566412093
259,0.12416873616147744
260,0.13935539098341887
261,0.13897118489305843
262,0.8774406196371904
263,0.14195693952134264
264,0.6088003667414568
265,0.85366791012195
266,0.18575806601198638
267,0.13135001850708472
268,0.4131129006716524
269,0.12925857394800017
270,0.3541382237855344
271,0.12813238874091806
272,0.15487221200144372
273,0.4473271686985088
274,0.16441889746527288
275,0.8639141963312188
276,0.9875766244618871
277,0.6521892415044165
278,0.19795829695006245
279,0.14271847528195492
280,0.22533284469709108
281,0.8999722186115751
282,0.16012959964875337
283,0.9812761283771001
284,0.8214629649953211
285,0.7014466994123619
286,0.1999620520878158
287,0.6161726158551828
288,0.7764718095849639
289,0.18617087239244623
290,0.12866458895769725
291,0.39996950504240714
292,0.1554008463930518
293,0.13901039143230245
294,0.13866201027062053
295,0.9626993590528269
296,0.1267972464797944
297,0.3538207665256942
298,0.12474371148600587
299,0.8654530422999764
300,0.17066899976737598
301,0.1572730124056459
302,0.45357479085803265
303,0.9493128020862955
304,0.15333347240329365
305,0.14546007503173797
306,0.4074705256997476
307,0.22099878419631083
308,0.8173448121714606
309,0.14975556337952212
310,0.3725992740816262
311,0.4508156314015278
312,0.2611395621271764
313,0.2043500046258982
314,0.4937842571507819
315,0.13208281930079324
316,0.15989183680754282
317,0.1510801993148684
318,0.1415170855476146
319,0.43424431024155064
320,0.13248369444649588
321,0.1835715460123738
322,0.3337684311467332
323,0.42910171605792563
324,0.8276649033514762
325,0.17419716560955426
326,0.1243117591741456
327,0.1339555525564441
328,0.10106277401044739
329,0.9589259720692508
330,0.35463902233776334
331,0.21599089882392725
332,0.513996830041031
333,0.11088208533959723
334,0.4165516444985138
335,0.15350731712846483
336,0.11995843121357702
337,0.8355838848762629
338,0.8291839446259197
339,0.7148628373325658
340,0.15866229944668706
341,0.15071934692189048
342,0.79291005789352
343,0.7345354309363821
344,0.31047473644380097
345,0.12835570425780074
346,0.505079085674284
347,0.29245200963383966
348,0.13563750933570046
349,0.9430383665346682
350,0.15506147610617238
351,0.2628427581406181
352,0.2118493158054618
353,0.6296433462933309
354,0.7582558014294689
355,0.1596046250960557
356,0.24380947010672344
357,0.7920505708382355
358,0.13436554304259782
359,0.43987610869742894
360,0.672403470224598
361,0.1401644930932909
362,0.1339462071692994
363,0.12699664303602923
364,0.7525691039904472
365,0.15019045776346124
366,0.15173109812247665
367,0.14957788461909827
368,0.8039741891986532
369,0.13935703825659393
370,0.25780226605723894
371,0.9864905975287719
372,0.9608394857042719
373,0.13207754606347324
374,0.9978671987974415
375,0.6831204478866879
376,0.8316214923652377
377,0.1410415555508159
378,0.17997987558976897
379,0.19923410823964072
380,0.8732018098168989
381,0.14705065126382164
382,0.787746871838187
383,0.12105699999270764
384,0.13983362322926493
385,0.17503899886260582
386,0.2013479587373962
387,0.9701916976627817
388,0.12199429103297177
389,0.1832365574586376
390,0.1696509890922203
391,0.1683021992824662
392,0.25321869140588327
393,0.487444758081669
394,0.1661318728422411
395,0.7419554287879413
396,0.17369065193208055
397,0.21374756360286204
398,0.23750056732309754
399,0.17445944423935694
400,0.16859822781175915
401,0.8397229230398835
402,0.18694484228830482
403,0.16005132172536457
404,0.3105571787482325
405,0.5800991683819728
406,0.21530476474033844
407,0.1643755955454601
408,0.9691957225620766
409,0.1670910618879101
410,0.18277923516331576
411,0.23751526022864924
412,0.9756799643287457
413,0.1580879866650769
414,0.6823098588420794
415,0.4167625169670733
416,0.1369801716644416
417,0.797609825775814
418,0.11852982776435739
419,0.15403731271477922
420,0.13081781545445928
421,0.16005132172536457
422,0.3403107776398454
423,0.1347595889165879
424,0.8965054783403978
425,0.1503984628714032
426,0.855478893841604
427,0.1824039998675433
428,0.909033437462713
429,0.9909282120643168
430,0.18980777457479037
431,0.7797249256571485
432,0.14730162736035168
433,0.15737464484694952
434,0.5135212801667097
435,0.9109151223945762
436,0.2455647213760914
437,0.14252059356991933
438,0.4384826097040011
439,0.9354775448013966
440,0.7385953439742297
441,0.6620420259154159
442,0.1556713614422861
443,0.1982312394928531
444,0.8399074876985687
445,0.15912436964567273
446,0.9856592867385116
447,0.1538092443517809
448,0.7607967399388096
449,0.9098847500548172
450,0.17462245744804555
451,0.8473586789835428
452,0.8056760126414495
453,0.542523784019427
454,0.9065258250722268
455,0.9026891880219692
456,0.16533095985973734
457,0.13025002463287283
458,0.8813588542924141
459,0.8416922469025541
460,0.7694135078286232
461,0.22663866861606952
462,0.8602156872555022
463,0.9847440062503175
464,0.27976290133734955
465,0.1480721078626562
466,0.9971392914041279
467,0.8837248138840397
468,0.23385978258362894
469,0.15042282924821482
470,0.866908129247703
471,0.37328756236295235
472,0.38593349607088345
473,0.21592741570705917
474,0.6184214647506627
475,0.7915373759997332
476,0.15119004160330407
477,0.7278268927556704
478,0.587363771889043
479,0.2314184306210121
480,0.14326549306942868
481,0.9540081753372569
482,0.5416725763414889
483,0.19659153786496503
484,0.19973361520237526
485,0.13680706894139183
486,0.27686769317511495
487,0.12201657447392067
488,0.26170604868215763
489,0.1269536959623456
490,0.22216156566263112
491,0.12823087155265814
492,0.1464400262728723
493,0.3496052066319258
494,0.9836866769035715
495,0.10507336853910268
496,0.2158523590392989
497,0.16548619621222743
498,0.6547653016883481
499,0.23625507969871562
500,0.16847118257797633
501,0.17457971982592152
502,0.6304996692880358
503,0.9221022358114113
504,0.12470563230951238
505,0.14008097945041761
506,0.14999554830078532
507,0.5014428070388557
508,0.7189588555745855
509,0.7000587170078919
510,0.12055934446272917
511,0.7760686475446019
512,0.17020258103832495
513,0.16041120097518846
514,0.1801074140048133
515,0.20556253865014973
516,0.19543291200761176
517,0.8910828414386073
518,0.7927654597931939
519,0.11834666572462116
520,0.15692039937911256
521,0.12910713419643635
522,0.6931952026025514
523,0.991565916675297
524,0.3918274259598678
525,0.20356048324874412
526,0.13176126686461853
527,0.11718996223891753
528,0.7535579350901687
529,0.4676978562439995
530,0.16029002198162054
531,0.737944445876541
532,0.1111524000466711
533,0.14476702240329262
534,0.8821716181584813
535,0.233210353486122
536,0.13038094751003126
537,0.5642966123120569
538,0.8128242485265311
539,0.13042075940231168
540,0.8831151476410344
541,0.8507452649957583
542,0.27607130215866965
543,0.8000458190003698
544,0.1717781419639865
545,0.9979683759666429
546,0.1863517734909502
547,0.5673314873485694
548,0.16392707002558032
549,0.9972604899368347
550,0.6245964589442723
551,0.139095272691415
552,0.7968548103720114
553,0.5329946449166914
554,0.13977078209535426
555,0.6235625202298904
556,0.8165158399130221
557,0.47971295902350825
558,0.9724892884095262
559,0.762600565100416
560,0.15868506625152767
561,0.1295679659112443
562,0.4918424122125613
563,0.25456098099686814
564,0.13615075899070644
565,0.9820763726126842
566,0.7931139988899821
567,0.4278387276276753
568,0.4387685322581347
569,0.7833984258347266
570,0.7119692763432603
571,0.8921780381615316
572,0.19349821508317944
573,0.11870308886927187
574,0.8915603544279151
575,0.24616011863268905
576,0.5432141888307374
577,0.8152643444704928
578,0.7128028112052736
579,0.8842476910227152
580,0.12015630536408184
581,0.5443473291123643
582,0.1713869535273439
583,0.6897338403505517
584,0.13605165971140992
585,0.33430576131090606
586,0.6665045442846225
587,0.3308195211052558
588,0.917797555471715
589,0.17764089642993874
590,0.26635667427302756
591,0.7327637497226303
592,0.14268291967709645
593,0.19638270146493408
594,0.8182160973901068
595,0.1444521832971289
596,0.18577237075745104
597,0.6378564024804119
598,0.600876975362988
599,0.9581658741794472
600,0.556372975258644
601,0.17503919160196224
602,0.8177029687851749
603,0.8809182221236194
604,0.15812408873935055
605,0.9969659450157047
606,0.4890893023703794
607,0.14369717325970693
608,0.5544306251905676
609,0.14189602299967768
610,0.13186572644982147
611,0.631742804358303
612,0.5893195847919115
613,0.1818081314382352
614,0.6238395652338258
615,0.580847286290272
616,0.5721456802896691
617,0.8985156206556466
618,0.7938397148424485
619,0.11966117983477018
620,0.1366643200278331
621,0.11994400446668013
622,0.1709710669012978
623,0.26126634818926475
624,0.9974453401598202
625,0.1573336390379353
626,0.16524975414866416
627,0.9918253104724699
628,0.6710951269922439
629,0.43121463079671374
630,0.9200301721809899
631,0.5533650049834488
632,0.15825371035671815
633,0.7997922174771851
634,0.22207514554625346
635,0.14597724922776456
636,0.13708703781380532
637,0.13429366022502223
638,0.25947060401334177
639,0.11403198058171954
640,0.14567175487334005
641,0.1568152650208624
642,0.12978406744712206
643,0.53072546636835
644,0.4452642511809022
645,0.18703838231608622
646,0.7704473539751833
647,0.16914906524294704
648,0.2751542898322289
649,0.8017929757913717
650,0.25939986390256864
651,0.19102107772930477
652,0.16005132172536457
653,0.16769728954620128
654,0.9960312076761539
655,0.9132903774725981
656,0.15875365620891824
657,0.1532636043822711
658,0.4106297354687698
659,0.7330330303734125
660,0.7924665133232236
661,0.23607875753592386
662,0.8005586524681199
663,0.8409912993099204
664,0.14725961974074656
665,0.1333996585006221
666,0.229855818090959
667,0.15043870228965459
668,0.19779296835941804
669,0.4260737105965562
670,0.1920277963967893
671,0.11388965135601342
672,0.6940766349541574
673,0.1559233796205785
674,0.6145394274588606
675,0.14147208700436836
676,0.9100875668695243
677,0.19191972531182538
678,0.1551754624537951
679,0.16564238380083507
680,0.8878926161812344
681,0.16275160652975468
682,0.138042287753212
683,0.1802197823572036
684,0.11495111181299639
685,0.5807253403842982
686,0.18098055904338797
687,0.18218656635845823
688,0.4424250179189788
689,0.9206316320312207
690,0.7364286504360829
691,0.19017607464609532
692,0.12514884020537825
693,0.19957130306305682
694,0.1173065621004945
695,0.7833407435502977
696,0.5006997246830925
697,0.7232983200058449
698,0.2358729523372346
699,0.11804597736590958
700,0.7564345021717163
701,0.12360880351036005
702,0.1686072967159703
703,0.16549548254027197
704,0.4701970623518004
705,0.25764348824635186
706,0.19787446346001955
707,0.16213958455952543
708,0.7661821781967251
709,0.1268992965485775
710,0.20182217060764385
711,0.7595362731042135
712,0.6348147610225721
713,0.8712652051615295
714,0.1375447044041311
715,0.228248986591376
716,0.45599319421195317
717,0.19092685046749347
718,0.15757083778692205
719,0.17381225887534282
720,0.1582898745343434
721,0.12352811038039355
722,0.28011920778151855
723,0.16396010663800775
724,0.12666757515742874
725,0.8090665826489356
726,0.2147786605871249
727,0.9341664211396439
728,0.6438543539582589
729,0.12677828927479556
730,0.6661170485172061
731,0.3349598953176811
732,0.6552520872482214
733,0.9100770133636806
734,0.12390187246594798
735,0.2521832032477396
736,0.24893160602774386
737,0.15116525649965074
738,0.8051279515540025
739,0.865479784555526
740,0.19701513099640455
741,0.9080377766904687
742,0.342059784245193
743,0.6385107156540522
744,0.9163410199858752
745,0.31688128766732643
746,0.13307094232896796
747,0.7230221781230702
748,0.8952859759030859
749,0.1451440390293326
750,0.4453927724387744
751,0.7075913417566193
752,0.9609857272659721
753,0.14893931707169308
754,0.15049541124456578
755,0.12226449422364671
756,0.13255802268969843
757,0.2980712830598416
758,0.9106329099313828
759,0.22497819354933846
760,0.46751852793915555
761,0.15932433781522148
762,0.12942849076538965
763,0.15485847264680558
764,0.7612270287957049
765,0.831459273013922
766,0.9986862891124821
767,0.2536073378730519
768,0.33887213148940715
769,0.1415003128542029
770,0.18370489787832506
771,0.9981256398266741
772,0.1980307661088335
773,0.14644222729604767
774,0.9693955560748555
775,0.17016122651768623
776,0.6035620557726467
777,0.26482703154659415
778,0.7860930291956556
779,0.3338695316235453
780,0.3285212500005957
781,0.2570140712198314
782,0.8458108522059762
783,0.31200232692934277
784,0.1072614911483177
785,0.17079784873175602
786,0.7864103393409545
787,0.7667519691246474
788,0.736950733481146
789,0.4916582461063592
790,0.6779461147308052
791,0.1187176670775513
792,0.13867472801684594
793,0.8348596627436397
794,0.9063475624812136
795,0.96786111556037
796,0.13592876439880214
797,0.9619188900392077
798,0.9941241438158466
799,0.7329970390854992
800,0.9427496410274492
801,0.649496002806771
802,0.9823925226355024
803,0.7429276402408264
804,0.9981745442078258
805,0.093810930579694
806,0.14096668918224387
807,0.6731827209564383
808,0.14956957019557407
809,0.6304715360316163
810,0.48281362596437705
811,0.14698114851216176
812,0.44923100402410976
813,0.24918978756438237
814,0.3271791208714696
815,0.1908205572445984
816,0.19225536353841355
817,0.832851416212965
818,0.16683338339406883
819,0.8848277983906672
820,0.3645813143266339
821,0.1643411486206769
822,0.9721581289051282
823,0.8263248458417909
824,0.9984377417619277
825,0.1505558200789282
826,0.19130852159634004
827,0.8838835558639219
828,0.11852056873139384
829,0.868960443466124
830,0.6470678000330039
831,0.7978705105223102
832,0.4862298904814057
833,0.13443044024282913
834,0.485642954237799
835,0.17213139828864454
836,0.9938685272873564
837,0.1342427941387403
838,0.6867458086511375
839,0.18982718588427935
840,0.16253620513288458
841,0.7172280957812116
842,0.16175365739913558
843,0.14996911319743134
844,0.8006396500667594
845,0.5599998496329095
846,0.1591045513382503
847,0.47717883220763824
848,0.4752561441050255
849,0.1349067439352157
850,0.18099765267949572
851,0.129028683040916
852,0.7032569302839391
853,0.7094701145806603
854,0.3904569646152772
855,0.6434283973751707
856,0.7840217696775535
857,0.15744791325389368
858,0.1899152657492701
859,0.42285857743992855
860,0.6671365725009129
861,0.16186590097128095
862,0.4234992650042537
863,0.1786765558214834
864,0.11098002080456959
865,0.4414912990324667
866,0.9403593461348241
867,0.15240646324221874
868,0.31445208611380693
869,0.28787465996665074
870,0.15683135971580212
871,0.21531878338508498
872,0.9923790702412488
873,0.22492372928239002
874,0.20669289285183234
875,0.7568190262852196
876,0.9657751124884507
877,0.15819241682028995
878,0.8583035707545335
879,0.319100773018423
880,0.15580678802000056
881,0.12516231646502676
882,0.7343242930259652
883,0.7847778436931485
884,0.13339355590738255
885,0.18686044530372342
886,0.2816504009264201
887,0.16486751662396754
888,0.17062827640480366
889,0.1582069851017041
890,0.2777409819970128
891,0.9567498042047139
892,0.9723378864325887
893,0.8023740832511271
894,0.9511018661855497
895,0.7154349185305924
896,0.9955900944302833
897,0.25651965348785033
898,0.27721058360056794
899,0.49097293585587226
900,0.17022064475957996
901,0.15799006877625166
902,0.7538665615625806
903,0.17604044181960804
904,0.1910663170055691
905,0.15135303611553275
906,0.13883514103609984
907,0.2374279098322017
908,0.682039823910301
909,0.14225071215491025
910,0.7475258354761791
911,0.16153737782806485
912,0.13206977106358825
913,0.1380040886498411
914,0.16800842995832005
915,0.9532910319608635
916,0.8734374427475282
917,0.14882792410335283
918,0.997503990944747
919,0.6007814141084221
920,0.1457294626219768
921,0.2439678037246301
922,0.2721815086856902
923,0.14045046750194826
924,0.5623448068791314
925,0.7692456398630637
926,0.16183959898777675
927,0.8071723445328927
928,0.361623197793973
929,0.1419464927391313
930,0.9945618259580586
931,0.11473245394142496
932,0.18464432757846844
933,0.16383710617353964
934,0.1737125182481727
935,0.17808659502504573
936,0.36362253833824365
937,0.9337041693205448
938,0.6938024774491499
939,0.8871117881594919
940,0.32830740744739473
941,0.14337260063863766
942,0.9967916363348748
943,0.1302671181948481
944,0.3468157786387091
945,0.15530497059419474
946,0.40012493525734416
947,0.14118733113886725
948,0.17870724617248349
949,0.9181748967333514
950,0.7801317221103502
951,0.6296844005528182
952,0.21179846792455545
953,0.1877752297348706
954,0.8091889615250468
955,0.11746315526342099
956,0.17012934761187265
957,0.1401082751283778
958,0.31015334209006673
959,0.17576958143208998
960,0.40045486509601613
961,0.16191438029008884
962,0.13759130376705386
963,0.49625867630664156
964,0.650278903924003
965,0.17376958477053847
966,0.1876274121779265
967,0.5765704228166547
968,0.19896464816316317
969,0.12824197746087052
970,0.12878203991783171
971,0.9965267894383079
972,0.20288640074547865
973,0.2780598972513474
974,0.7156945047498038
975,0.14628643994080923
976,0.12032080612178137
977,0.13298311849302996
978,0.1926734855639353
979,0.752031053389776
980,0.9766808782217048
981,0.20248917997275556
982,0.34182467648525316
983,0.9804096456401705
984,0.27253988793295525
985,0.1398690597894818
986,0.7883221830298588
987,0.6173494786947362
988,0.15752174167212926
989,0.49183144081304175
990,0.2997142829270321
991,0.4109964170864435
992,0.21698938984925173
993,0.12486677955531172
994,0.4570253657926704
995,0.1411476549438527
996,0.6993651846147044
997,0.12827211499579982
998,0.529088259942694
999,0.5983907238334591
1000,0.2602344776953701
1001,0.46722361647098626
1002,0.7947733516130027
1003,0.7167693739172578
1004,0.13431507237242607
1005,0.17163445047754944
1006,0.8063411420452105
1007,0.11849479714477248
1008,0.7465202445447097
1009,0.7229477046396491
1010,0.13737663464963298
1011,0.1536931142391886
1012,0.7552958387819116
1013,0.15310989142674225
1014,0.3905805476856062
1015,0.9722359297174388
1016,0.8580022469837101
1017,0.830649925950361
1018,0.14483707351625147
1019,0.8380448560178158
1020,0.6550689024846608
1021,0.14543767331248875
1022,0.8853953377027286
1023,0.8616539093200666
1024,0.7151380149465703
1025,0.14420370632527096
1026,0.16005132172536457
1027,0.1435377960368549
1028,0.11187124498061132
1029,0.678225425232164
1030,0.2519553201592679
1031,0.13189902565181066
1032,0.15632873767587047
1033,0.15561047662077293
1034,0.9363151834922565
1035,0.5543959379960751
1036,0.13292533747104684
1037,0.8884509574300168
1038,0.996024247829445
1039,0.15865189766068263
1040,0.6155028980287413
1041,0.29165684959422644
1042,0.7190986747973648
1043,0.1849258989775706
1044,0.963025613109611
1045,0.1481536206794988
1046,0.17285165145583425
1047,0.173151462820283
1048,0.38342724023857844
1049,0.8472738966324629
1050,0.24529497682150675
1051,0.7063634487252203
1052,0.18502832829213736
1053,0.7260538280076214
1054,0.6555068901631153
1055,0.985999811526158
1056,0.8476684323577524
1057,0.8412966115049413
1058,0.27205023189934896
1059,0.7142034617407832
1060,0.8866219154225623
1061,0.3532995235341829
1062,0.1325744658410054
1063,0.9122135285124372
1064,0.17278344079150443
1065,0.14555297563456715
1066,0.22478455954804832
1067,0.17417718293236018
1068,0.13784661041745455
1069,0.32413796329114397
1070,0.6745008294871436
1071,0.5847653775147456
1072,0.42490357979520577
1073,0.8602370572767284
1074,0.9977882306303965
1075,0.19657669134347072
1076,0.13078992666134293
1077,0.7308097090818985
1078,0.8215120008740697
1079,0.9851289782988589
1080,0.25769336013272875
1081,0.22741852586779612
1082,0.3949607647402691
1083,0.5650320909785176
1084,0.19703873962225163
1085,0.26936711733474916
1086,0.20227540920871107
1087,0.1725605624186441
1088,0.6772624461496983
1089,0.6129801522374319
1090,0.7804931080055323
1091,0.8961501505704885
1092,0.276494895680615
1093,0.1244881152501365
1094,0.4600223524074805
1095,0.6081570997402452
1096,0.9285489423837396
1097,0.1668113360478372
1098,0.7128730984427125
1099,0.309895774347281
1100,0.15124746320563748
1101,0.7130064593917249
1102,0.7334760561385218
1103,0.8859613749929064
1104,0.2974579423615703
1105,0.2594822499656004
1106,0.8763944450004696
1107,0.8059524265042275
1108,0.9967776829381176
1109,0.2936897874290746
1110,0.23634754409598988
1111,0.7497700402932282
1112,0.1639196040223132
1113,0.2708105029936423
1114,0.7765298211303533
1115,0.15855701461268412
1116,0.12554620063183064
1117,0.7471016723410757
1118,0.4135886425601659
1119,0.4374846540235726
1120,0.15129910318015516
1121,0.6706404618394398
1122,0.6592262579955022
1123,0.14438179363780287
1124,0.22251336948097794
1125,0.13289432852674463
1126,0.2423486012298839
1127,0.15776544774524137
1128,0.8631513179392682
1129,0.12791677253070574
1130,0.14538007725866545
1131,0.14494644858013592
1132,0.9090552829024199
1133,0.14905348113595854
1134,0.775538823227115
1135,0.869896246716869
1136,0.43031995780405086
1137,0.23954837181570193
1138,0.9305103729223927
1139,0.15283058873712124
1140,0.3187421689373745
1141,0.7845807196926642
1142,0.76993701354796
1143,0.15452402676409185
1144,0.20000028606214193
1145,0.16776268555550777
1146,0.7806346266453206
1147,0.12778473846272248
1148,0.18130597425653402
1149,0.2899845452352068
1150,0.8770333673981416
1151,0.7193734909079217
1152,0.17963909034617195
1153,0.1577184406073492
1154,0.6023691145864094
1155,0.7898914755886022
1156,0.5834390824233799
1157,0.5389705616157531
1158,0.12770009853319997
1159,0.11318947170888696
1160,0.8736807734195846
1161,0.96817004337021
1162,0.6477970606892136
1163,0.8939596422798057
1164,0.4524136588343696
1165,0.8041686626550193
1166,0.2941509763962298
1167,0.13889889769402336
1168,0.6346488174781065
1169,0.1467705234709337
1170,0.5001558391261847
1171,0.11710724611080807
1172,0.15086313123546707
1173,0.6414098690288199
1174,0.17484226858920807
1175,0.8381828542834995
1176,0.9983474498530618
1177,0.2068242348601288
1178,0.7249972890105867
1179,0.22842071761689606
1180,0.41189153640645193
1181,0.7835031272534176
1182,0.6001506350915453
1183,0.9258710760463827
1184,0.3657550088589403
1185,0.9507308216495534
1186,0.13457830603180637
1187,0.28848030059159546
1188,0.6129440320364097
1189,0.31936087574073946
1190,0.15366301507258498
1191,0.4811270044614037
1192,0.18999420225256797
1193,0.41424869724758484
1194,0.11885138806392975
1195,0.16525773859815285
1196,0.12424794248962481
1197,0.2754144160294865
1198,0.997092067280158
1199,0.8354958052312251
1200,0.9708243216860245
1201,0.14503052517016096
1202,0.1909025963693904
1203,0.7849589462036379
1204,0.21399009836308835
1205,0.14000332616868072
1206,0.12235248687338526
1207,0.9977553163332777
1208,0.15517873045777822
1209,0.8915705083172424
1210,0.13412172907192577
1211,0.42285082865718315
1212,0.17960627334381518
1213,0.557768309831478
1214,0.4412456970143904
1215,0.5253702257429957
1216,0.1861897861645186
1217,0.9874692194007685
1218,0.6147281529133253
1219,0.6876588733809608
1220,0.16350467957698367
1221,0.1274616348788279
1222,0.11155365589684466
1223,0.7181764123383043
1224,0.5050908279843876
1225,0.8297466525806013
1226,0.6287121750123428
1227,0.14222064305252663
1228,0.1507493009822547
1229,0.14624793163812383
1230,0.18494117190065276
1231,0.18087702315711887
1232,0.37788640815155705
1233,0.4971287756540935
1234,0.7849765276624281
1235,0.14859280669092914
1236,0.18098908769263916
1237,0.8141631808100329
1238,0.9230938029763028
1239,0.1167610168486597
1240,0.3096552858395895
1241,0.17632767601595556
1242,0.862652579082667
1243,0.12952824190310608
1244,0.2579724528245325
1245,0.14249624270078184
1246,0.5418613800806982
1247,0.766042592826946
1248,0.8072537869170429
1249,0.11389642126652705
1250,0.1592445696784064
1251,0.12571872113463106
1252,0.16941395502140869
1253,0.3299846147075815
1254,0.6979848731031522
